embb_rate,embb_users,embb_req,urllc_rate,urllc_users,urllc_req,miot_rate,miot_users,miot_req,mmtc_rate,mmtc_users,mmtc_req,voice_rate,voice_users,voice_req
13525381466,181,35826456906,22189506,52,22189506,161527876,89,327491579,103145745,106,341196758,175410867,111,408440883
11714969090,167,25209583600,0,42,0,135621990,80,200650129,89761091,98,254547240,153472577,107,274549352
10286773351,166,20997232140,0,73,0,85313966,83,113332135,83413854,95,239777342,125900149,101,228326031
9348520647,175,20273671155,0,81,0,87806340,81,170055912,84376752,102,271921189,109195681,109,261242907
9516519463,205,26174677508,0,121,0,113755125,100,239419136,82715352,114,263609547,132992132,127,390331785
12726225515,171,31580192985,0,47,0,142678855,87,270632087,78349551,89,181668844,191898605,116,462975525
8976828976,205,24216807774,0,129,0,90462377,102,174147990,56294329,114,175309449,145589284,131,306030948
12315186314,195,31641744524,0,97,0,122694696,100,279050589,54226915,101,165865509,136896489,123,316785048
11901848199,170,25654678536,0,59,0,120992938,89,243106265,87104145,100,274109702,138011777,107,299189453
8632005336,182,20353580362,0,102,0,106557019,96,201801219,80260277,108,251445860,125529733,115,291472773
11710742825,156,26064725591,0,42,0,125104963,83,216667136,101108301,96,260308511,169833184,106,379149136
8183323188,190,18394469354,0,95,0,93707881,92,167079605,73722283,105,186099184,135791533,112,292189909
12188213414,157,26296855139,9498067,39,10349289,136067865,75,233451388,86499244,91,221785233,159422033,90,295802177
10137456510,142,17447694916,73833793,77,147757552,86693999,72,144477718,76753359,85,193872326,116460113,78,166358896
10278022815,104,13745495986,78808921,36,78808921,125837555,60,167007546,102238458,77,229827847,94648817,61,137862197
5156106327,87,6289790964,59828759,39,63187066,79347499,44,87209469,105000821,67,180209325,108617280,59,163530378
7829336694,78,11387969083,95569195,46,104173829,61591620,39,66423281,82179372,65,107532327,122327467,55,160178479
7517091240,99,11500438634,59965304,56,68441953,83880828,47,103081989,71233307,61,132332034,81171783,64,120637522
