embb_rate,embb_users,embb_req,urllc_rate,urllc_users,urllc_req,miot_rate,miot_users,miot_req,mmtc_rate,mmtc_users,mmtc_req,voice_rate,voice_users,voice_req
5800189230,76,10092309755,208380006,33,208380006,158754585,38,158754585,91628027,20,91628027,66847341,74,224038240
9174787199,115,23000043217,373421625,57,373421625,189180341,40,189180341,285847466,61,285847466,86847606,94,357819627
9915701099,131,28122328261,651419840,100,651419840,374613540,82,374613540,405040681,87,405040681,95772167,105,388468445
9100845678,118,19296218733,488410268,76,488410268,271096985,62,271096985,263682140,66,263682140,88040892,96,343972900
9074761576,111,18295649919,132161749,21,132161749,63863198,14,63863198,83562109,17,83562109,92720384,97,340134519
6232919805,80,11326280940,74105476,12,74105476,52405920,14,52405920,56428543,13,56428543,80525267,90,259249076
5618283681,70,11754819584,190554372,29,190554372,113133832,24,113133832,133671588,29,133671588,72370989,81,234066866
7628529705,91,18433001581,265722933,40,265722933,151848565,31,151848565,140022720,28,140022720,69382012,76,245796962
9990506810,137,30300136041,618038369,95,618038369,394297632,77,394297632,411340348,86,411340348,89523722,93,416491465
9117621914,113,19186758517,269410464,41,269410464,169007748,38,169007748,175789678,36,175789678,90240188,94,348599977
9136160792,117,22088027662,273956213,44,273956213,131045501,31,131045501,172929299,37,172929299,100969610,105,355574354
8115621889,98,17501948544,132587028,20,132587028,118097327,25,118097327,86046400,18,86046400,93336711,101,280854871
6973704088,88,14476560213,166905175,25,166905175,70000796,14,70000796,90681192,25,90681192,77948615,89,213556324
8294680451,101,18914134316,272019710,41,272019710,163975574,39,163975574,168543318,37,168543318,73502413,77,231148943
3849536348,48,7424393761,32652911,5,32652911,30353195,5,30353195,31980979,5,31980979,38672851,42,121973045
3743659799,45,7211028588,70902678,11,70902678,61055669,12,61055669,20337304,5,20337304,41300628,45,145523502
6849914632,84,17843785687,274737153,42,274737153,145192265,31,145192265,201617762,46,201617762,68251425,75,324336147
7582705883,84,18466299362,123270444,19,123270444,75376892,18,75376892,61239296,15,61239296,74593115,77,328984985
6026579496,70,12099395584,44728913,7,44728913,11141158,2,11141158,48717700,9,48717700,68204312,72,262320414
8696634501,109,20096470407,404598925,62,404598925,227250332,48,227250332,192238360,45,192238360,94156772,97,383875888
6244439980,79,14156722831,80345741,12,80345741,57561512,13,57561512,67633687,16,67633687,95205316,99,339117842
9831912746,110,23728224440,365840496,55,365840496,209788014,46,209788014,214848119,48,214848119,87706009,96,297666781
9476682010,110,19219309656,99447334,15,99447334,54741161,15,54741161,61762102,13,61762102,75331261,85,248626594
9398849982,135,24254949186,515881784,80,515881784,272152844,64,272152844,308794526,72,308794526,87240721,94,335039739
7200818907,99,15453112021,12620070,2,12620070,2623634,1,2623634,9670560,2,9670560,75504409,80,257681458
8535559383,100,18998345581,409593647,63,409593647,203964574,48,203964574,232186690,51,232186690,89094630,98,334111490
9622430979,123,23550560775,152669086,24,152669086,108347004,23,108347004,107189415,23,107189415,85320416,94,322059788
7582157449,101,15459656649,141671124,22,141671124,89305256,22,89305256,73344467,16,73344467,81106038,88,289603777
7715358997,92,15770851622,225392084,36,225392084,159309026,37,159309026,166623174,36,166623174,82496212,87,287754087
5283187291,71,9893330937,44120954,7,44120954,15635741,4,15635741,15403505,3,15403505,70454993,80,219266395
3503047352,48,6748562401,186500387,28,186500387,29692179,9,29692179,75151392,18,75151392,64099145,73,205700934
9699045533,131,30738695385,350918271,54,350918271,258134807,64,258134807,240168456,56,240168456,85171609,89,363110170
9917593096,128,24649196243,407173957,64,407173957,260911490,54,260911490,259323013,60,259323013,82570907,89,343756715
9678241479,112,18488117751,93411039,14,93411039,51562231,11,51562231,35646910,11,35646910,85093637,88,319288565
8788370742,134,21502972420,451184401,69,451184401,265119427,59,265119427,258835669,59,258835669,94051236,100,353764707
8461545196,112,17295478778,145628405,23,145628405,87720055,17,87720055,79936150,20,79936150,90373963,94,301959219
8461663055,103,18930451548,238659929,36,238659929,134790682,28,134790682,156889159,30,156889159,84459605,94,280097626
9448329185,110,21210121220,287549289,45,287549289,161127439,35,161127439,121637521,27,121637521,73116959,82,268515127
7568100499,97,15502848811,112406469,18,112406469,59352125,13,59352125,99916298,20,99916298,71090054,75,258886135
8983036146,107,20402605634,315231579,48,315231579,179424603,43,179424603,214062066,49,214062066,86148678,94,354577117
6914268626,82,15139691184,48432910,7,48432910,30767824,7,30767824,34019475,7,34019475,79142519,85,295513586
9769977440,132,28915947828,520179088,82,520179088,300123472,67,300123472,321897782,68,321897782,93141551,97,366042386
9986383789,137,26878378097,100041723,15,100041723,44904168,10,44904168,44914960,13,44914960,92433141,99,347726870
9107554117,127,20034891021,187241546,29,187241546,87285514,23,87285514,128939982,26,128939982,85800988,91,288047511
8817304695,113,18288720221,392058171,60,392058171,213428219,47,213428219,205758521,42,205758521,86781781,93,296691281
6258431020,78,11532471461,25710144,4,25710144,8962093,2,8962093,24182172,6,24182172,71413862,79,208227376
5170216929,72,10090716522,130979770,21,130979770,101633430,21,101633430,110802741,26,110802741,64887771,74,178696719
9872865608,118,25544266149,400184953,61,400184953,264109807,54,264109807,160380290,39,160380290,75706328,85,282662820
9380886135,111,21038379796,109915608,16,109915608,63437890,13,63437890,138793697,28,138793697,75407448,82,295560823
9342674321,131,25313838357,530100863,80,530100863,330522024,68,330522024,230243690,54,230243690,88866056,91,394641168
9821064303,126,24079587415,109178651,17,109178651,60025884,13,60025884,122224805,27,122224805,102359122,105,414278172
8018371345,98,15570815391,51557529,8,51557529,28404382,5,28404382,26877308,8,26877308,91193991,99,316888636
5089961807,67,9756823963,89870871,14,89870871,48724716,14,48724716,66223980,16,66223980,79081765,84,225694645
8281108277,95,18076220827,338904532,53,338904532,209880206,40,209880206,208883691,44,208883691,74095005,83,202078906
5808306623,77,11747382724,68311847,10,68311847,31165277,7,31165277,27724807,7,27724807,60776631,72,165336244
8122970655,94,18735426073,291369260,44,291369260,184365709,39,184365709,152705397,35,152705397,58158001,67,214855514
9956805792,130,26455286809,325764720,48,325764720,134258281,35,134258281,186988111,42,186988111,78826632,87,377729977
9186740226,124,22767073515,167973658,26,167973658,104317510,21,104317510,111505471,24,111505471,81520459,84,377855193
7257068529,89,14301680720,26895356,4,26895356,1903367,1,1903367,4450458,1,4450458,78509440,80,301764810
8629626031,102,18054595908,290185829,47,290185829,233432407,50,233432407,211826131,41,211826131,87078156,91,311051139
9273115348,117,20315894084,295216539,45,295216539,148111036,26,148111036,186057824,36,186057824,94525322,100,310480859
7786016295,102,16386300780,162086371,25,162086371,175988720,33,175988720,104455919,25,104455919,81762260,92,241916299
8255633378,101,18162712847,344062386,54,344062386,126865706,31,126865706,159568039,38,159568039,70074588,81,203825239
7798888480,96,17338067499,97573948,14,97573948,111233164,25,111233164,59947697,11,59947697,64481211,73,212612027
7477687700,91,16448416926,275112984,43,275112984,88652378,23,88652378,173617871,37,173617871,70565965,74,254023969
6147295334,75,13032826027,92523918,14,92523918,38650749,8,38650749,57298316,12,57298316,58364472,67,217119400
9509203132,113,22643040727,369346541,58,369346541,229222424,47,229222424,209295791,45,209295791,85251933,90,376609726
8051346233,98,18568010893,400710477,60,400710477,197402940,45,197402940,238275770,49,238275770,80062149,85,306187063
8213372575,96,19789046265,307590138,48,307590138,178136341,34,178136341,220895197,48,220895197,75906834,85,256112688
9790518429,122,25465990505,258956797,39,258956797,158744941,36,158744941,118321983,27,118321983,79841073,87,289449876
8792213575,107,17362043608,102128649,17,102128649,50764102,12,50764102,80080207,18,80080207,73846746,81,260440555
8856007422,118,20419401520,481072994,74,481072994,290112749,60,290112749,231629769,54,231629769,87234647,93,349035137
8225634971,103,16710869841,82225455,12,82225455,36405723,9,36405723,58284932,13,58284932,81403852,87,298327690
8128747460,100,16221793237,357711921,55,357711921,207908932,47,207908932,202794384,43,202794384,86954083,92,314097768
9188762284,121,25059060252,241550991,36,241550991,107219943,28,107219943,136748129,28,136748129,88747713,96,314558850
8165470008,97,18339734900,96891033,15,96891033,62158147,15,62158147,53528372,13,53528372,79490304,88,266448296
10035096938,125,24299295707,448568896,70,448568896,228560999,53,228560999,284127811,60,284127811,82232416,87,283254691
9597766072,143,24705290895,170530249,27,170530249,104438969,28,104438969,85580456,20,85580456,85606082,97,328983384
8516888662,118,18291619200,234825808,36,234825808,87405673,23,87405673,98042613,24,98042613,80791976,89,294889158
7557734040,92,14927569917,193224406,30,193224406,127781087,29,127781087,113204526,25,113204526,78104967,83,273285222
9079233379,111,21495175125,299530659,46,299530659,164991668,38,164991668,136678442,28,136678442,81425385,89,289443626
5495624400,62,11656703675,164605251,25,164605251,92368190,21,92368190,63455379,18,63455379,66609466,73,212918098
9797680003,127,27149440251,365262705,56,365262705,150525684,36,150525684,219170840,48,219170840,75717757,85,299746721
9521141394,120,23541566466,153641829,25,153641829,156236764,30,156236764,97146879,21,97146879,75673227,84,309669925
8514117181,101,18124155762,157126445,25,157126445,61698932,13,61698932,83439917,20,83439917,75184213,77,280367209
9956375877,139,25995811997,480608456,73,480608456,305243526,67,305243526,262443335,61,262443335,99580737,103,401454142
8985668380,116,18470352823,48336298,8,48336298,13545006,3,13545006,17584065,4,17584065,88406299,94,314805960
5871165072,84,11095853397,87542168,14,87542168,30563240,8,30563240,71026788,14,71026788,77893506,85,245712718
6849777118,77,15242783101,246033931,36,246033931,132961515,29,132961515,111945223,26,111945223,70946090,83,234337848
7808381462,98,17703805688,192497355,29,192497355,138787479,31,138787479,91676879,25,91676879,71028591,80,253440524
7484303000,86,17969205705,218306224,32,218306224,87107808,19,87107808,113858410,27,113858410,69279612,74,264031564
9725141042,122,25736924097,322190844,49,322190844,222600104,44,222600104,183966433,39,183966433,81735667,88,349872126
9742687986,134,26042581921,257716024,41,257716024,139451298,31,139451298,165320578,36,165320578,92247882,98,388371894
8516213271,106,16960095640,58554607,9,58554607,48201489,12,48201489,6778467,4,6778467,84484537,87,308268399
9592579793,123,22068075191,537227133,81,537227133,308278288,61,308278288,273652942,66,273652942,95388569,101,334208700
8913009339,116,20033400091,76131744,11,76131744,62833570,14,62833570,32714190,9,32714190,85403853,92,266974385
6202927640,80,12010142057,86302439,13,86302439,79075565,17,79075565,60501519,15,60501519,71327527,81,198865330
9736944487,129,28256706059,529242504,82,529242504,250004992,58,250004992,328946876,67,328946876,78354622,86,283120832
9613921107,129,24283854392,85967145,13,85967145,76367466,15,76367466,75836637,16,75836637,77879707,87,304864917
9262222363,112,18936124904,220377796,34,220377796,142227967,31,142227967,105177446,25,105177446,72586153,79,289118483
9400809340,123,22097096397,333881215,53,333881215,195730186,43,195730186,221925564,51,221925564,90364055,93,386860654
9165662738,133,23330812936,288006913,44,288006913,157558048,35,157558048,134209281,31,134209281,99162324,105,392269725
7901790230,100,17352059949,84074041,13,84074041,21566543,5,21566543,49023989,14,49023989,88585904,94,291833276
6740594368,80,15021666538,136395528,22,136395528,97811423,23,97811423,100739057,22,100739057,78471044,86,227135228
5853318108,70,11735602000,78223300,12,78223300,42718980,10,42718980,43189542,10,43189542,64454981,75,175719565
9531834401,124,24596553424,440815048,68,440815048,236304843,51,236304843,254128822,57,254128822,68751985,78,249865116
9262529088,125,24409265413,172969642,27,172969642,105522567,26,105522567,105452688,21,105452688,79845779,85,332795616
9823485809,117,22446920508,371025892,56,371025892,160510961,38,160510961,179888127,43,179888127,85359601,91,354704196
7637478460,96,13962604902,40117632,6,40117632,30646890,6,30646890,26354259,8,26354259,83727976,86,298348347
7043340690,90,14248028302,374818580,58,374818580,168585679,39,168585679,158679975,33,158679975,90711350,97,316122547
6649413238,81,14960657273,103709706,15,103709706,89644053,18,89644053,115199184,25,115199184,81793750,89,241051597
8864449707,103,20345132271,318570203,48,318570203,171956779,33,171956779,123152998,27,123152998,74449198,83,224756893
9756610789,126,24533108036,244686549,38,244686549,175205535,37,175205535,183905237,36,183905237,77651118,87,273558424
8876048050,113,20156570217,221432726,35,221432726,100578428,22,100578428,131803066,27,131803066,73852107,84,274751088
7757451996,93,16177405990,116107667,18,116107667,93338202,22,93338202,60831755,15,60831755,68996152,74,249186006
6359303615,79,12883917119,104576927,16,104576927,45870100,9,45870100,55839001,13,55839001,73295611,79,258092596
5584827876,73,11412847008,191353168,29,191353168,83413849,18,83413849,106338243,24,106338243,73992506,80,254170821
8978320910,118,24228125749,316500034,48,316500034,225308973,46,225308973,209363178,46,209363178,84151137,89,306797935
10057416830,122,27335833756,247076029,38,247076029,118569679,25,118569679,156224917,30,156224917,82635582,93,321770926
8903931886,102,17972976212,41510359,6,41510359,9093802,2,9093802,7982871,2,7982871,73911719,81,256521993
8698668794,109,16390181983,324232511,51,324232511,201438614,44,201438614,256159725,53,256159725,79659046,84,276964783
5321914017,72,9222681274,26571957,4,26571957,18496354,5,18496354,11911098,3,11911098,70018858,81,212751894
2843900059,42,4852926693,7460128,1,7460128,14302112,3,14302112,8722895,3,8722895,51565765,61,149008208
9848138169,134,31787451335,608737658,90,608737658,310009947,69,310009947,314158779,73,314158779,82508842,87,358385688
9524710483,121,25280578660,16728892,3,16728892,22945182,4,22945182,19271242,4,19271242,86969237,92,354493638
8057716832,91,16729373325,70200604,11,70200604,33159673,8,33159673,45890938,11,45890938,75291792,81,267524401
7934472868,97,15683969812,198275473,30,198275473,116652582,27,116652582,79783383,18,79783383,75767320,80,238111508
5506086238,70,10924813711,87619531,13,87619531,53045127,15,53045127,39737232,12,39737232,71751236,78,217426664
8987896477,131,26268319242,522277625,80,522277625,294922149,60,294922149,282199820,63,282199820,88082535,98,348520147
8197079441,97,19019923732,32057362,5,32057362,16934406,3,16934406,15914179,4,15914179,71260207,80,276251069
6963519170,82,13363811303,56009209,9,56009209,41823846,9,41823846,47620920,9,47620920,63636468,69,236408396
9410079291,132,25986895244,529464507,80,529464507,255035127,62,255035127,296524652,65,296524652,97076202,98,427727561
9208575473,129,24524503883,93153410,14,93153410,67065033,16,67065033,54535953,13,54535953,101932392,107,405823611
9179639518,113,21929237819,333292264,51,333292264,186132508,45,186132508,183184558,41,183184558,95254207,102,334459689
9786306087,114,20448020305,190780701,31,190780701,109058839,27,109058839,123410985,30,123410985,88302515,98,284662204
7588003254,100,13344140917,134246440,19,134246440,70779992,16,70779992,80987796,17,80987796,76816480,85,232872344
7320559140,96,15013633100,370996055,57,370996055,193199678,44,193199678,168764823,35,168764823,84511031,90,288185272
9312737668,126,24223487485,241741335,38,241741335,152451348,35,152451348,186680587,43,186680587,91253934,102,342707863
9091633618,126,24218249526,359884555,55,359884555,187948430,41,187948430,179864172,35,179864172,78609976,90,310881614
8528621865,97,17051362592,119026087,18,119026087,59941677,14,59941677,75451123,17,75451123,80403323,85,301505563
8890515016,111,18624793590,311458478,46,311458478,170224579,40,170224579,136544130,31,136544130,88614123,93,317596021
9369102997,121,22949156500,299745182,46,299745182,141172607,34,141172607,185358687,42,185358687,91389406,101,328574487
9039601955,114,21238696676,210591508,32,210591508,133605178,30,133605178,87162186,19,87162186,83746499,92,274114647
6694696151,84,14090170171,193520061,30,193520061,136725365,28,136725365,108980694,30,108980694,61206807,68,173010958
5116395239,63,10510910551,58604395,9,58604395,49981463,10,49981463,19946018,6,19946018,46379688,58,145409870
5993148232,72,14786950463,105592833,16,105592833,97967600,22,97967600,83856277,18,83856277,47946252,50,162553216
6153638606,71,13844403343,116278442,18,116278442,53049001,12,53049001,21289756,5,21289756,47319541,54,184546688
9232500008,103,22986572755,287245181,44,287245181,128554681,37,128554681,175478852,41,175478852,68864956,72,321377705
9646915662,112,22950586364,183412484,28,183412484,98460982,21,98460982,111700902,24,111700902,86373944,89,402659663
8093809184,96,17495759189,172781971,26,172781971,71543087,15,71543087,78957640,18,78957640,91968343,95,378533514
9065549366,119,21066965530,389330863,61,389330863,261803965,58,261803965,232432034,50,232432034,95835657,102,356187907
7691537435,91,14753416392,95005339,15,95005339,69083170,13,69083170,54204864,11,54204864,88342265,94,282272224
7256039594,89,14753520055,216507425,34,216507425,190379135,37,190379135,156297741,32,156297741,83818189,89,262253076
6929125800,84,14312998747,101347024,16,101347024,87387699,19,87387699,41342501,9,41342501,76543908,83,224113123
5275375873,73,11318118224,132253988,21,132253988,75133218,19,75133218,89415205,19,89415205,63774480,73,182419668
9293388160,108,22722374327,397986742,61,397986742,204176941,45,204176941,172970118,41,172970118,72404012,81,288745329
9412288943,113,21543858056,181977971,28,181977971,97261772,25,97261772,145766367,29,145766367,81029080,87,338162821
9299667352,113,21976768904,271575441,43,271575441,170905913,36,170905913,146929378,35,146929378,93195585,95,374765944
9162509796,110,20121092920,196297741,30,196297741,83501545,16,83501545,86919320,22,86919320,96459268,101,344611359
6944711061,87,14407237634,144914179,21,144914179,84350585,16,84350585,65100994,16,65100994,83556965,92,260191138
9172331952,106,20855560854,366032821,55,366032821,202229073,48,202229073,208892635,44,208892635,80073004,93,286009226
8420361369,105,19468579689,179984422,28,179984422,88330442,20,88330442,99277970,20,99277970,78136177,85,284476126
9469636440,114,23167091550,435378036,66,435378036,252228107,57,252228107,245461802,56,245461802,93522680,101,375346954
7583162152,91,15207890670,24763075,4,24763075,6872414,1,6872414,17232154,3,17232154,81676001,87,293140784
9078693853,117,20603744365,522798688,79,522798688,342113089,74,342113089,314321182,69,314321182,96153087,103,357799954
8822401770,106,18122088073,83449560,12,83449560,21324838,5,21324838,24832438,6,24832438,89483160,95,310589372
5713417419,74,10776468821,103691735,16,103691735,33883906,10,33883906,40670588,8,40670588,73795773,82,227737915
8943802441,105,21347557516,265662331,43,265662331,174299721,42,174299721,185262966,39,185262966,71699337,81,244745739
7991579823,97,19182933234,124985434,19,124985434,70837919,14,70837919,54917977,11,54917977,67204834,74,235110319
7883702116,90,18446781629,155422644,23,155422644,103226746,26,103226746,132868022,26,132868022,67120576,74,241375752
7747198897,91,17059936125,174436426,27,174436426,58518488,14,58518488,42374763,10,42374763,65795323,69,236189035
6412353926,75,13166998497,104211544,15,104211544,12157993,3,12157993,22769088,7,22769088,61732279,69,215199159
9492006997,131,27371734814,473479912,72,473479912,330159678,71,330159678,289066217,66,289066217,87211733,91,377309443
9641956435,123,23260756354,123174832,20,123174832,20209894,5,20209894,32699938,9,32699938,83640246,93,356779311
8474482281,109,17357498102,200772585,32,200772585,173359622,38,173359622,81566647,21,81566647,80990614,85,310798180
8689370655,108,17990300248,301847491,45,301847491,123933907,26,123933907,190597476,41,190597476,86355317,90,316854278
6751733690,82,12948222184,47873788,7,47873788,38685131,9,38685131,39229253,9,39229253,81805807,87,261592305
6348642577,82,12832034291,229625698,35,229625698,192145318,41,192145318,118266622,26,118266622,70567331,82,221672973
7600528504,98,17737279790,221856763,33,221856763,111490861,25,111490861,124333849,30,124333849,76399137,80,290658931
7567356196,91,17207564532,196345306,31,196345306,99953805,28,99953805,101597171,25,101597171,79317010,89,311380535
8437520903,100,19386769727,231891623,36,231891623,134718074,28,134718074,148538367,33,148538367,76416057,81,316223154
6753576181,81,12997005403,75700601,11,75700601,57456581,13,57456581,49098136,9,49098136,73250822,76,276051036
4584571249,60,7173469938,39021508,6,39021508,22983951,6,22983951,11592940,3,11592940,67296169,72,217483478
4715783510,65,10205588202,217776699,34,217776699,123071598,28,123071598,112058306,25,112058306,72404670,79,245281429
9670823883,117,27507362723,354530616,55,354530616,153038458,35,153038458,241570158,48,241570158,86103180,93,326318666
9130266142,102,21766588742,78072993,12,78072993,34397723,10,34397723,34560858,7,34560858,78122968,85,279669804
7486465205,90,15398225062,89423638,14,89423638,44327051,11,44327051,85884210,21,85884210,72278429,79,256312328
7983571187,95,17470049549,273455402,43,273455402,148404838,31,148404838,110811925,29,110811925,75416323,82,272651165
8770238872,109,19593257549,283479537,42,283479537,154482335,38,154482335,187421714,44,187421714,86818769,94,345736664
5656250194,72,11254645913,34623541,5,34623541,20005071,3,20005071,10458112,3,10458112,78542246,83,269232136
9019967945,103,21020716715,417191690,63,417191690,257524359,56,257524359,215571567,53,215571567,83949819,94,295770002
7316237970,92,16524505134,42837553,7,42837553,16053469,6,16053469,47072696,10,47072696,76471891,84,253112849
9600978967,111,21422542868,450179541,71,450179541,245116337,61,245116337,267035666,59,267035666,83643904,91,309523961
8594580892,103,17565651407,78776921,12,78776921,55301834,10,55301834,40547819,9,40547819,76549149,80,261794131
7333743092,97,16157282913,325636904,50,325636904,204208235,46,204208235,165284447,33,165284447,76255438,87,284913661
7921783939,93,17350663128,177796008,27,177796008,89744031,19,89744031,100601351,24,100601351,73802756,81,290291516
9389032342,117,24208831103,415705860,63,415705860,237878438,50,237878438,193130461,42,193130461,86023978,90,350459087
9078499430,105,20849127970,137832855,20,137832855,94649691,17,94649691,126767360,28,126767360,86525255,92,335000653
8243083945,95,15624306641,190516206,30,190516206,88858684,24,88858684,80069054,17,80069054,79962978,88,282876402
5600603255,75,10292043881,83178533,13,83178533,56783506,10,56783506,94131887,20,94131887,69580268,73,210610872
4595470269,60,7612391574,75731711,12,75731711,48284581,8,48284581,36749208,8,36749208,61911704,71,192907683
4480875225,55,10807734881,190198214,28,190198214,148460217,33,148460217,97982230,20,97982230,63859058,71,235437652
3456109493,40,7302172676,39140978,6,39140978,23878649,4,23878649,11493225,3,11493225,53030302,59,190321146
6037810372,70,15354844714,280029191,42,280029191,144802117,32,144802117,106869838,28,106869838,68652874,73,283029289
5981457944,68,13591225646,34090055,5,34090055,46321372,9,46321372,2259725,1,2259725,64433319,70,261292187
5734382912,66,13079172960,63026733,10,63026733,23145502,6,23145502,35483110,9,35483110,61744062,66,230267170
9156185789,104,22270788655,328751659,52,328751659,193989780,45,193989780,182030709,42,182030709,87789085,91,360734327
7069544147,87,14945625385,45848366,8,45848366,16861070,4,16861070,17555725,3,17555725,79824506,85,283754001
5720713459,69,11267466274,110841146,17,110841146,78867044,18,78867044,38765524,9,38765524,71413734,78,233674934
4360088418,52,7020531737,26902209,4,26902209,16242730,3,16242730,1990225,1,1990225,64543612,70,177064162
8063935090,103,20008305059,422146706,64,422146706,240103829,51,240103829,231539655,49,231539655,78910492,87,282925854
8996819574,101,21531305092,145307679,22,145307679,91619997,22,91619997,59416792,17,59416792,78440814,88,307812907
9319894193,118,22837370222,385762195,60,385762195,192856573,44,192856573,194928942,46,194928942,78232628,85,320593206
9298803892,106,18919874349,165849190,25,165849190,87005799,17,87005799,62268613,13,62268613,86557452,88,330697454
9063709588,109,18164555217,372972893,58,372972893,247550144,55,247550144,225698706,55,225698706,97042824,103,354987811
8312839994,105,18947666622,164509006,26,164509006,87608380,18,87608380,40825146,13,40825146,89691532,93,278443375
6363130311,76,13996110852,99111869,16,99111869,67059400,14,67059400,107701759,23,107701759,75728691,88,218649820
8785401600,102,20050820128,342716373,53,342716373,174194066,40,174194066,171534498,36,171534498,70394242,80,223944238
8168495115,99,17397378750,156824018,24,156824018,96844095,21,96844095,68457376,19,68457376,65544171,76,237546643
8481913523,101,19088835510,374559960,58,374559960,167751573,40,167751573,226108045,46,226108045,78190758,85,332630744
7789355271,95,17595593634,133849125,20,133849125,98062467,20,98062467,60613288,13,60613288,80193244,83,324680782
6084634618,73,11664673491,53032097,8,53032097,15688973,5,15688973,32249549,9,32249549,75720140,81,270278497
8996970763,111,19954582811,486781713,73,486781713,238774331,57,238774331,257941972,58,257941972,90557145,94,336282364
